model,num_agents,population,condition,condition_label,treatment,treatment_label,receiver_scope,round,metric,n_runs,mean,ci_low,ci_high
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,6,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,6,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,7,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,7,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,8,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,8,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,9,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,9,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,10,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,10,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,1,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,1,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,1,forced_receiver_rate,5,0.55,0.41117774474011015,0.6888222552598899
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,2,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,2,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,2,forced_receiver_rate,5,0.45,0.31117774474011006,0.58882225525989
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,3,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,3,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,3,forced_receiver_rate,5,0.55,0.2099563096708716,0.8900436903291284
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,4,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,4,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,4,forced_receiver_rate,5,0.45,0.10995630967087155,0.7900436903291285
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,5,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,5,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,5,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,6,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,6,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,6,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,7,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,7,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,7,forced_receiver_rate,5,0.45,0.1902873415791076,0.7097126584208924
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,8,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,8,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,8,forced_receiver_rate,5,0.55,0.2902873415791076,0.8097126584208925
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,9,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,9,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,9,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,10,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,10,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,10,forced_receiver_rate,5,0.5,0.2805027417287289,0.7194972582712711
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,1,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,1,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,2,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,2,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,3,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,3,zero_receipt_rate,4,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,3,forced_receiver_rate,4,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,4,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,4,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,5,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,5,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,6,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,6,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,7,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,7,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,8,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,8,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,9,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,9,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,10,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,10,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,1,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,1,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,1,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,2,return_proportion,5,0.258212962962963,0.1357306508372626,0.38069527508866335
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,2,zero_receipt_rate,5,0.3,0.04028734157910757,0.5597126584208925
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,2,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,3,return_proportion,5,0.2977444444444445,0.2138607663599955,0.38162812252889344
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,3,zero_receipt_rate,5,0.5,0.2805027417287289,0.7194972582712711
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,3,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,4,return_proportion,5,0.38068888888888897,0.05216721179442929,0.7092105659833486
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,4,zero_receipt_rate,5,0.45,0.1099563096708715,0.7900436903291286
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,4,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,5,return_proportion,4,0.2856712962962963,0.18391479702615943,0.38742779556643314
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,5,zero_receipt_rate,5,0.55,0.2099563096708716,0.8900436903291284
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,5,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,6,return_proportion,4,0.31684585947581545,0.2521975049035202,0.3814942140481107
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,6,zero_receipt_rate,5,0.6,0.24607130575443126,0.9539286942455687
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,6,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,7,return_proportion,5,0.28657777777777776,0.14199184523737712,0.4311637103181784
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,7,zero_receipt_rate,5,0.55,0.41117774474011015,0.6888222552598899
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,7,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,8,return_proportion,3,0.3905028058361392,0.3063208495936762,0.4746847620786022
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,8,zero_receipt_rate,5,0.65,0.17923082791288952,1.1207691720871105
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,8,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,9,return_proportion,3,0.29751234567901236,0.07821308710952127,0.5168116042485035
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,9,zero_receipt_rate,5,0.6,0.03610133342523891,1.163898666574761
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,9,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,10,return_proportion,2,0.2755,-0.8913531349623471,1.4423531349623473
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,10,zero_receipt_rate,5,0.7,0.14471097896044027,1.2552890210395597
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,all,10,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,1,return_proportion,0,,,
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,1,zero_receipt_rate,5,1.0,1.0,1.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,2,return_proportion,5,0.258212962962963,0.1357306508372626,0.38069527508866335
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,2,zero_receipt_rate,5,0.3,0.04028734157910757,0.5597126584208925
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,3,return_proportion,5,0.2977444444444445,0.2138607663599955,0.38162812252889344
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,3,zero_receipt_rate,5,0.5,0.2805027417287289,0.7194972582712711
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,3,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,4,return_proportion,5,0.38068888888888897,0.05216721179442929,0.7092105659833486
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,4,zero_receipt_rate,5,0.45,0.1099563096708715,0.7900436903291286
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,5,return_proportion,4,0.2856712962962963,0.18391479702615943,0.38742779556643314
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,5,zero_receipt_rate,5,0.55,0.2099563096708716,0.8900436903291284
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,6,return_proportion,4,0.31684585947581545,0.2521975049035202,0.3814942140481107
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,6,zero_receipt_rate,5,0.6,0.24607130575443126,0.9539286942455687
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,7,return_proportion,5,0.28657777777777776,0.14199184523737712,0.4311637103181784
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,7,zero_receipt_rate,5,0.55,0.41117774474011015,0.6888222552598899
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,ordinary,8,return_proportion,3,0.3905028058361392,0.3063208495936762,0.4746847620786022
